"Curvature","Variability","xMid","sigma","alphahat","betahat","thetahat","replicate","statistic"
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,474,257.521640391224
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,475,380.409022426599
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,476,280.053940028556
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,477,252.106447352352
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,478,271.225735880787
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,479,280.197571565318
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,480,236.923657031709
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,481,330.707360915553
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,482,220.073132035647
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,483,216.833276407455
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,484,275.234208708621
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,485,236.002180907822
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,486,281.604609622617
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,487,305.837325526311
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,488,186.128673764065
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,489,220.651379222954
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,490,337.866405352714
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,491,216.077592516721
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,492,210.914888706928
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,493,302.586632153467
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,494,254.422948518156
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,495,185.536698858232
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,496,210.603745536341
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,497,160.613487075012
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,498,254.624927358723
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,499,226.191524364022
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,500,295.028420989395
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,501,225.451622777686
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,502,322.990810041736
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,503,300.469326448925
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,504,245.583752921004
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,505,291.230242156537
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,506,224.257296989943
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,507,248.802198869217
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,508,226.490693238014
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,509,262.307024611244
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,510,205.459761833924
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,511,264.664497402494
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,512,277.019967874531
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,513,265.291863697765
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,514,231.219932604471
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,515,220.439432949219
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,516,251.890321493501
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,517,240.920606828553
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,518,189.257598713583
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,519,302.494461490601
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,520,287.105440388723
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,521,216.61560294801
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,522,283.491957626128
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,523,261.551131873562
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,524,250.321905404163
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,525,296.792873699972
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,526,279.836082821406
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,527,183.247301393703
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,528,194.117012447439
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,529,312.474727578512
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,530,326.395573335123
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,531,224.956324454251
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,532,275.181626876099
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,533,216.341106760526
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,534,227.698581049642
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,535,261.594788288582
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,536,279.133367548529
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,537,190.140256765676
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,538,263.727450008431
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,539,191.858686477027
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,540,280.42880850781
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,541,204.08181457188
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,542,344.284400638884
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,543,228.880747130093
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,544,304.623838295722
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,545,245.190887371221
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,546,187.384327867198
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,547,336.174212353186
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,548,238.864597723199
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,549,198.976153504887
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,550,293.502573303157
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,551,227.139451121594
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,552,232.131897600591
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,553,259.573427977116
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,554,136.442971384147
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,555,199.934891976464
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,556,305.27616914936
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,557,223.694786147871
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,558,219.538653734244
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,559,241.123514104879
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,560,315.692266736733
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,561,218.692666743792
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,562,196.725099650713
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,563,235.920631302814
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,564,251.138965362711
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,565,260.711058689026
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,566,215.912590781059
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,567,245.014114401027
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,568,299.740641339226
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,569,237.207104885805
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,570,180.906089811651
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,571,301.943342330693
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,572,272.470818781056
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,573,226.573991582397
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,574,283.305927870288
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,575,237.477919916735
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,576,263.29931468091
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,577,278.954789113848
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,578,268.694742211644
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,579,263.861601966881
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,580,212.859455300033
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,581,231.710104424022
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,582,252.233657127603
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,583,216.405481020185
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,584,190.564330109311
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,585,191.045418636176
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,586,234.678057958801
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,587,268.716865943133
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,588,271.808517766457
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,589,201.003591289098
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,590,209.780714041669
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,591,240.375581624702
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,592,292.506705085828
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,593,238.844745188856
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,594,241.743433062093
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,595,268.939345618494
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,596,262.979254606345
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,597,246.431709581419
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,598,225.421043942202
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,599,172.287420996462
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,600,160.571410425222
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,601,289.276141752812
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,602,240.376858306926
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,603,325.243371144277
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,604,204.155232425239
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,605,254.175886029889
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,606,250.533148854928
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,607,289.878595358765
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,608,225.678851729962
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,609,229.708315750347
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,610,330.768978639945
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,611,233.757985019468
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,612,222.328949831999
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,613,248.107056265887
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,614,260.633789668665
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,615,289.304699703957
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,616,228.837687761666
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,617,264.74775548252
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,618,245.357694843551
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,619,237.676538036179
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,620,241.803940176643
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,621,245.065958115526
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,622,274.341686548287
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,623,266.089977057178
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,624,280.659375155076
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,625,346.122713273258
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,626,292.05920294895
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,627,239.151474550941
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,628,265.326766441353
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,629,248.919569268115
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,630,376.560939451417
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,631,221.372866813258
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,632,233.309575749896
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,633,248.595510511791
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,634,286.09007242205
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,635,321.910764634643
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,636,177.825761030766
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,637,215.792148328428
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,638,325.266061413098
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,639,201.881073442336
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,640,221.526343179463
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,641,298.100293144484
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,642,247.122192789654
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,643,193.513552011611
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,644,231.769882744002
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,645,271.810910783921
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,646,216.145792932778
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,647,246.422343518512
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,648,270.945521917636
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,649,274.006918410468
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,650,247.893417892465
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,651,310.675471216815
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,652,306.154384102291
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,653,263.166037869609
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,654,196.771777907997
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,655,271.511833871031
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,656,284.485475468079
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,657,234.616193490364
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,658,262.948071194215
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,659,279.991840398297
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,660,256.047065132107
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,661,238.958139850687
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,662,212.465343550152
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,663,283.498979289569
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,664,282.606638977019
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,665,233.931113721167
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,666,260.114305580429
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,667,257.77056939089
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,668,247.022079924243
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,669,269.85647880846
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,670,177.408202329396
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,671,263.751864639895
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,672,286.622363881239
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,673,259.486537085649
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,674,316.931534825974
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,675,223.240574200094
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,676,225.26141539022
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,677,221.166446355051
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,678,232.260089392176
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,679,265.269620127698
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,680,240.249252693082
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,681,304.173585240368
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,682,247.372768889472
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,683,202.093762720593
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,684,259.153548178689
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,685,264.35806587916
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,686,229.295240314241
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,687,283.042157690711
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,688,259.660204878664
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,689,277.931522298115
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,690,241.394041686629
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,691,250.473499452083
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,692,205.412589516536
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,693,262.523682212382
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,694,316.526386074484
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,695,299.309620793788
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,696,292.226692156555
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,697,297.245133670096
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,698,255.698644533733
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,699,266.384187747253
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,700,254.719021961085
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,701,269.410604780673
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,702,229.923787424868
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,703,269.674017464265
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,704,235.423827279988
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,705,241.011000206002
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,706,328.07385453407
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,707,242.649389783728
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,708,217.418583901781
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,709,190.535831862772
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,710,252.847045595925
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,711,192.46066042598
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,712,272.875375665773
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,713,261.664093722798
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,714,287.891383776215
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,715,179.128101473824
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,716,221.992984933408
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,717,261.266118258842
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,718,274.914107976769
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,719,322.105201078829
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,720,269.172469785932
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,721,303.2731084392
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,722,264.862460645843
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,723,229.62164082995
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,724,244.259295030181
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,725,284.057081714548
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,726,218.95767512667
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,727,205.387857314875
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,728,252.395865382869
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,729,245.785792706809
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,730,238.261700653879
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,731,244.505637932734
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,732,238.700658689021
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,733,213.286953061133
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,734,229.74525683507
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,735,277.529821748493
"Noticeable Curvature","Low",13,0.12,6.86494349599586,0.132338150180844,3.14259333148924,736,328.178463833036
